Date,Platform,Campaign,Region,Spend,CPM,Impressions,Frequency,Clicks,Purchases,Revenue,Product_Category,Target_Audience,Creative_Type,Video_Completion_Rate,Customer_LTV,Is_Competitive_Event,CTR,CPC,CVR,ROAS
2024-01-27,FB,FB_FitnessEnth_Carousel_WeightLoss_001,South,0.31248072757261297,0.9254022555100377,1.127163147738901,-0.8088531540201134,1.07560499444465,0.9224560913632227,0.7526601034553775,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.007236472331510909,2.3479170344218887,0.02824360105913504,0.7358045853867581
2024-01-27,FB,FB_FitnessEnth_Carousel_WeightLoss_001,Northeast,0.33845075027835586,0.9254022555100377,1.2407948468304928,-0.16845745122877945,0.775910169729994,0.8499679699008075,0.5889956858991345,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.006218223276738669,2.732388503468781,0.030723488602576808,0.6577777132949822
2024-01-27,FB,FB_FitnessEnth_Carousel_WeightLoss_001,Midwest,0.1176317711834146,0.9254022555100377,0.2746561351228365,1.980425907026585,0.05325893916804144,-0.1648657305730056,-0.2447829650133466,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.006237535909757791,2.723929577464789,0.023943661971830985,0.5586326713168114
2024-01-27,Google,Google_Athletes_Search_Protein_001,West,-0.05145376356919491,2.347087136553468,-0.7712661111409663,-0.21115049808153538,0.4133761075751683,0.4150392411263161,0.8498465140195256,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.013992734854778543,1.517823050058207,0.02910360884749709,1.566815717013982
2024-01-27,Google,Google_Athletes_Search_Protein_001,South,-0.1941614397392898,2.347087136553468,-1.2707708751133606,-0.5669258885211652,-0.19326422309724003,-0.3823300949602512,-0.2896172342285454,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.016728113134870413,1.2696381578947369,0.023026315789473683,1.3485115423478509
2024-01-27,Google,Google_Athletes_Search_Protein_001,Northeast,-0.1429216914583132,2.347087136553468,-1.0914174894311433,-0.7376980759321871,-0.031332342001417886,-0.30984197349783604,0.00040657728529700567,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.014888173276280383,1.4265333333333332,0.022222222222222223,1.3458890238963144
2024-01-27,Google,Google_Athletes_Search_Protein_001,Midwest,-0.15338590145442824,2.347087136553468,-1.1280381317924146,0.3153970797691169,-0.1715121793679505,-0.45481821642266645,-0.2732394189901168,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.01418325594225553,1.4974230145867098,0.02106969205834684,1.1422865863558138
2024-01-27,Google,Google_WeightLoss_Search_Diet_001,West,-0.043667318079778035,2.347087136553468,-0.7440000882064033,-0.7376980759321871,-0.011997192019827184,-0.30984197349783604,-0.45720550335232846,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.010883421505513417,1.9514348462664712,0.021961932650073207,0.670468101708395
2024-01-27,Google,Google_WeightLoss_Search_Diet_001,South,0.06170459345033209,2.347087136553468,-0.3751807538369769,0.5573243452680651,0.865335238394851,0.9949442128256378,0.7310618596096995,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.012874321513409726,1.6496653919694073,0.03154875717017208,1.1233461794790067
2024-01-27,Google,Google_WeightLoss_Search_Diet_001,Northeast,0.09785978055229365,2.347087136553468,-0.24862412214728952,0.20154895482843527,1.0175995444998778,0.8499679699008075,0.48293795874750395,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.012660973604895424,1.6774571686203787,0.027953110910730387,0.924705692630221
2024-01-27,Google,Google_WeightLoss_Search_Diet_001,Midwest,-0.0497258273544518,2.347087136553468,-0.7652025625146992,-0.7519290915497726,0.3892071700981799,0.6325036055135618,0.43901356815666226,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.01376169095359279,1.5432862190812722,0.03297997644287397,1.2834268269414233
2024-01-27,Google,Google_FitnessEnth_Display_Preworkout_001,West,-0.19979064809104605,2.347087136553468,-1.290477408148729,-0.5669258885211652,-0.34069474170686914,-0.5273063378850816,-0.68534619492708,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.015470332032354771,1.3728702010968923,0.021937842778793418,0.9228587408117609
2024-01-27,Google,Google_FitnessEnth_Display_Preworkout_001,South,-0.10304500198081024,2.347087136553468,-0.951836195725165,-0.04037831067051292,0.08467855788812634,-0.5273063378850816,-0.6783173825539209,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.013814582696423112,1.5373858921161825,0.016597510373443983,0.6290518474535101
2024-01-27,Google,Google_FitnessEnth_Display_Preworkout_001,Northeast,-0.1869921143265669,2.347087136553468,-1.2456789534954527,-0.26807456055187623,-0.3141089104821819,-0.8897469451971578,-0.9731294303284429,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.014838846931177534,1.431290322580645,0.012544802867383513,0.5509227956827687
2024-01-27,Google,Google_FitnessEnth_Display_Preworkout_001,Midwest,-0.1715480136246084,2.347087136553468,-1.1916256088336634,2.037349969496926,-0.686310547627803,-1.1072113095844034,-1.1774199284622324,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.01002133253956442,2.1193564356435646,0.009900990099009901,0.3041040853986125
2024-01-27,TT,TT_Athletes_Video_Protein_001,West,-0.18338330344329132,-0.021272618220057566,-0.851687913973562,1.112333954353888,-0.48087457907340175,-0.3823300949602512,-0.17383517927909775,Protein,Athletes,Video,2.241053327247886,0.32741710229183646,False,0.008525550499503112,1.6607566462167689,0.028629856850715747,1.4071615914100306
2024-01-27,TT,TT_Athletes_Video_Protein_001,South,-0.07488017830665139,-0.021272618220057566,-0.28201353135903684,0.4434762203273835,0.1765205203006822,0.052598633814240056,0.41632346996175595,Protein,Athletes,Video,1.9514017423812388e-15,0.32741710229183646,False,0.008857282525198445,1.5985545335085414,0.026281208935611037,1.365935059597205
2024-01-27,TT,TT_Athletes_Video_Protein_001,Northeast,-0.025765469594116623,-0.021272618220057566,-0.02415314767357127,-1.2642456537828395,-0.47845768532570293,-0.5273063378850816,-0.3409230151594843,Protein,Athletes,Video,2.241053327247886,0.32741710229183646,False,0.004957206159075734,2.856224489795918,0.024489795918367346,0.711557286270587
2024-01-27,TT,TT_Athletes_Video_Protein_001,Midwest,-0.09510025177606748,-0.021272618220057566,-0.3881854699696288,0.5004002827977243,-0.32135959172527845,-0.5273063378850816,-0.4051149521078815,Protein,Athletes,Video,2.241053327247886,0.32741710229183646,False,0.006886283268192816,2.0561081081081083,0.021621621621621623,0.8232294021767705
2024-01-27,TT,TT_FitnessEnth_Video_Preworkout_001,West,-0.0033586445485892878,-0.021272618220057566,0.09348767402946678,-1.0507804195190615,0.16201915781448914,-0.5273063378850816,-0.7348094716436957,Preworkout,FitnessEnth,Video,1.2110607981148394,-0.9289853857890259,False,0.007208050103108531,1.964317880794702,0.015894039735099338,0.43797283993904496
2024-01-27,TT,TT_FitnessEnth_Video_Preworkout_001,South,-0.11489370745333435,-0.021272618220057566,-0.4921035237290097,-0.06884034190568333,-0.1594277106294563,-0.7447707022723273,-0.833588169800469,Preworkout,FitnessEnth,Video,1.2110607981148394,-0.9289853857890259,False,0.008250978311335146,1.7160289389067522,0.014469453376205787,0.5271742694660709
2024-01-27,TT,TT_FitnessEnth_Video_Preworkout_001,Northeast,0.02160520411906564,-0.021272618220057566,0.22455207542157649,-0.8657772164904542,0.5148856449785195,-0.5273063378850816,-0.7668258257382631,Preworkout,FitnessEnth,Video,1.2110607981148394,-0.9289853857890259,False,0.00809414723981494,1.7492785793562706,0.013318534961154272,0.39425797855466027
2024-01-27,TT,TT_FitnessEnth_Video_Preworkout_001,Midwest,-0.10384189181897593,-0.021272618220057566,-0.4340809482230521,1.8096537196155627,-0.5461307102612704,-1.0347231881219883,-1.1381586658212215,Preworkout,FitnessEnth,Video,1.9514017423812388e-15,-0.9289853857890259,False,0.0059008353130508085,2.3994805194805195,0.010822510822510822,0.2660207837194198
2024-01-27,TT,TT_WeightLoss_Video_Diet_001,West,-0.011705864368567173,-0.021272618220057566,0.0496665676745033,1.1692580168242286,0.3867902763504811,0.19757487673907048,0.006969076863472948,Diet,WeightLoss,Video,0.18282593541376033,-1.4155072003224662,False,0.008269378918934733,1.7122051886792453,0.025943396226415096,0.8965460243121319
2024-01-27,TT,TT_WeightLoss_Video_Diet_001,South,0.2441011399441536,-0.021272618220057566,1.3927425883926738,0.23001098606360568,1.4453897378425722,1.2848966986752988,1.255845729690492,Diet,WeightLoss,Video,0.18282593541376033,-1.4155072003224662,False,0.0075699157655562945,1.8704043545878695,0.028771384136858476,0.9976967913060109
2024-01-27,TT,TT_WeightLoss_Video_Diet_001,Northeast,0.1978546980228616,-0.021272618220057566,1.149921400971042,-0.39615370111014275,1.6290736626676838,2.517194763536357,2.2183949529151192,Diet,WeightLoss,Video,0.18282593541376033,-1.4155072003224662,False,0.008636159001705673,1.6394860499265786,0.039647577092511016,1.4537120798215837
2024-01-27,TT,TT_WeightLoss_Video_Diet_001,Midwest,0.25350551328681586,-0.021272618220057566,1.4421086503992895,2.2223531725255334,0.7638257009914998,0.34255111966390095,0.14538436259380483,Diet,WeightLoss,Video,1.9514017423812388e-15,-1.4155072003224662,False,0.0058250849975051925,2.4306673306772906,0.02390438247011952,0.5832838193895239
2024-01-28,FB,FB_Athletes_Video_Protein_001,West,0.04851700572445896,0.9320925373031843,-0.02965821155794538,-0.8230841696376983,0.03392378918645074,0.12508675527665528,0.4224765241589711,Protein,Athletes,Video,1.9514017423812388e-15,1.159078323716521,False,0.0071218423455412395,2.388034188034188,0.029914529914529916,0.9944345025053686
2024-01-28,FB,FB_Athletes_Video_Protein_001,South,-0.10747216774839737,0.9320925373031843,-0.7114882978747735,-1.2500146381652546,-0.432536704119425,-0.5273063378850816,-0.34828165853397286,Protein,Athletes,Video,-2.024803103137617,1.159078323716521,False,0.007905445283136086,2.151335952848723,0.023575638506876228,0.9035277572303956
2024-01-28,FB,FB_Athletes_Video_Protein_001,Northeast,-0.028470065408497103,0.9320925373031843,-0.36616521443213235,1.7100366102924658,-0.4083677666424366,-0.5273063378850816,-0.33449699737496197,Protein,Athletes,Video,-2.024803103137617,1.159078323716521,False,0.006352586934968605,2.6772061657032755,0.023121387283236993,0.7207856232952132
2024-01-28,FB,FB_Athletes_Video_Protein_001,Midwest,-0.11019286234738725,0.9320925373031843,-0.7233760445236393,0.045007783034998326,-0.5944685852152471,-0.8172588237347426,-0.6971291231125052,Protein,Athletes,Video,-2.024803103137617,1.159078323716521,False,0.006928985734441135,2.454502262443439,0.01809954751131222,0.629252735300353
2024-01-28,FB,FB_Athletes_Image_Preworkout_002,West,0.0036926231103312952,0.9320925373031843,-0.2255866265442022,-0.5242328416684093,-0.18843043560184236,-0.5273063378850816,-0.5990214604411952,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.0068734717793277516,2.474327868852459,0.019672131147540985,0.5094478381279235
2024-01-28,FB,FB_Athletes_Image_Preworkout_002,South,-0.047646401009069965,0.9320925373031843,-0.4499778174833643,-1.235783622547669,-0.22468384181732493,-0.5273063378850816,-0.6107702681782069,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.007677716556769939,2.215126050420168,0.020168067226890758,0.5755690440060698
2024-01-28,FB,FB_Athletes_Image_Preworkout_002,Northeast,-0.06574680117158074,0.9320925373031843,-0.5291031378794226,-1.2215526069300842,-0.5388800290181739,-0.5997944593474969,-0.7245733371196778,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.0063239494084047325,2.6893333333333334,0.023655913978494623,0.5266045068530395
2024-01-28,FB,FB_Athletes_Image_Preworkout_002,Midwest,-0.11650090278350683,0.9320925373031843,-0.7509612015964271,-0.7661601071673575,-0.654890928907718,-0.8897469451971578,-1.0127205239707835,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.006681942730783406,2.545275779376499,0.016786570743405275,0.38175771165840694
2024-01-28,FB,FB_FitnessEnth_Carousel_WeightLoss_001,West,0.09612379494524584,0.9320925373031843,0.17843719244812378,-1.1930905756949137,0.05567583291574028,-0.1648657305730056,-0.2718973480191899,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.006522756254415016,2.6073558368495076,0.02390998593530239,0.5699282026938824
2024-01-28,FB,FB_FitnessEnth_Carousel_WeightLoss_001,South,-0.018072933681587938,0.9320925373031843,-0.32072849150240695,1.4396473135583467,-0.34794542294996567,0.19757487673907048,0.12412732323226079,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.006477964204484561,2.625404411764706,0.04044117647058824,0.983566957471538
2024-01-28,FB,FB_FitnessEnth_Carousel_WeightLoss_001,Northeast,-0.21576869181588323,0.9320925373031843,-1.184844008396391,0.2157799704460208,-0.9860053723424589,-0.6722825808099121,-0.8081684357324912,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.006887391154621931,2.4693214285714284,0.03571428571428571,0.8461549587075686
2024-01-28,FB,FB_FitnessEnth_Carousel_WeightLoss_001,Midwest,0.03369270822996266,0.9320925373031843,-0.09446238750117539,-0.5384638572859948,-0.08933779194619,-0.09237760911059037,-0.3506473429573015,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.006829554872483503,2.490245775729647,0.027649769585253458,0.6090182894858588
2024-01-28,Google,Google_Athletes_Search_Protein_001,West,-0.1910007116943094,2.3537774183466147,-1.2604189615047006,-0.4388467479628981,-0.18843043560184236,-0.019889487648175157,0.104246475290057,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.0165468601654686,1.2847868852459017,0.03114754098360656,1.7701092226815698
2024-01-28,Google,Google_Athletes_Search_Protein_001,South,-0.1437829764349165,2.3537774183466147,-1.0953069367407555,-0.9796253414311359,-0.20051490434033656,-0.3823300949602512,-0.23434210779884845,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.013401856323239484,1.5862809917355372,0.023140495867768594,1.1353235386058143
2024-01-28,Google,Google_Athletes_Search_Protein_001,Northeast,-0.15565851321512295,2.3537774183466147,-1.1368342664772297,0.4292452047097986,-0.20293179808803538,-0.1648657305730056,0.12062429052848585,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.01402661340888507,1.5156291390728478,0.028145695364238412,1.5311434938390283
2024-01-28,Google,Google_Athletes_Search_Protein_001,Midwest,-0.18505757704266973,2.3537774183466147,-1.2396353507528244,-0.4388467479628981,-0.6041361602060424,-0.5997944593474969,-0.35500338687141125,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.011554594138285804,1.8398858447488584,0.02511415525114155,1.2203953491257895
2024-01-28,Google,Google_WeightLoss_Search_Diet_001,West,-0.1005335915817426,2.3537774183466147,-0.9440772469895797,0.13039387674050956,0.34086929514420317,0.12508675527665528,-0.11474993610990512,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.015723091512565197,1.3520989143546442,0.025331724969843185,1.0658673018761875
2024-01-28,Google,Google_WeightLoss_Search_Diet_001,South,0.12671953509542525,2.3537774183466147,-0.1494132969267213,0.15885590797567997,1.3607984566731128,1.4298729416001292,1.158864041816824,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.013514681416502819,1.5730295763389288,0.03117505995203837,1.1761659874178043
2024-01-28,Google,Google_WeightLoss_Search_Diet_001,Northeast,0.12457839674237406,2.3537774183466147,-0.1569129491749991,-0.4957708104332389,1.430888375356379,1.5023610630625444,1.4911175949836422,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.013884369237444408,1.53115625,0.03125,1.3300100006122821
2024-01-28,Google,Google_WeightLoss_Search_Diet_001,Midwest,-0.051472545484572536,2.3537774183466147,-0.7725227018102256,-0.7234670603146022,0.4157930013228671,0.052598633814240056,-0.20209828404819172,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.014023415843198644,1.5159767441860466,0.023255813953488372,0.8574715817570988
2024-01-28,Google,Google_FitnessEnth_Display_Preworkout_001,West,-0.18398969099691234,2.3537774183466147,-1.2359054705123247,-0.15422643561119456,-0.2851061855097959,-0.45481821642266645,-0.59488151270037,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.014962986297054654,1.4207894736842106,0.02280701754385965,0.9539667839723406
2024-01-28,Google,Google_FitnessEnth_Display_Preworkout_001,South,-0.1922778819399891,2.3537774183466147,-1.264886839439845,-0.4957708104332389,-0.21501626682652958,-0.5273063378850816,-0.7056819821814624,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.01634780710133457,1.3004340567612689,0.02003338898163606,0.8667325664989216
2024-01-28,Google,Google_FitnessEnth_Display_Preworkout_001,Northeast,-0.164201601581182,2.3537774183466147,-1.1667132001685065,5.4527937177173715,-1.6627356216981335,-0.962235066659573,-1.0599773450233332,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.0,0.0,0.0,0.4115436849253055
2024-01-28,Google,Google_FitnessEnth_Display_Preworkout_001,Midwest,-0.23017710404130315,2.3537774183466147,-1.995723961857786,-0.93693229457838,-1.6627356216981335,-1.3971637954340643,-1.2129165682949659,Preworkout,FitnessEnth,Display,1.9514017423812388e-15,0.03633567479319712,False,0.0,0.0,0.0,0.35936397422025684
2024-01-28,TT,TT_Athletes_Video_Protein_001,West,0.03192720818446424,-0.01792747732348486,0.2765310481849059,-1.2073215913124986,0.20552324527306823,0.12508675527665528,0.5186961886847401,Protein,Athletes,Video,2.2146883307683702,0.32741710229183646,False,0.006785403920260532,2.0887063389391978,0.027166882276843468,1.0849142496144486
2024-01-28,TT,TT_Athletes_Video_Protein_001,South,-0.06121767643480067,-0.01792747732348486,-0.2120234256696573,0.2869350485339465,-0.20776558558343305,-0.3823300949602512,-0.2462160238467091,Protein,Athletes,Video,2.2146883307683702,0.32741710229183646,False,0.006731747682467264,2.1053488372093025,0.023255813953488372,0.8514383550835556
2024-01-28,TT,TT_Athletes_Video_Protein_001,Northeast,0.11744663516040639,-0.01792747732348486,0.7251139712268397,-1.1788595600773282,1.3632153504208115,1.1399204557504683,1.5778858952989012,Protein,Athletes,Video,2.2146883307683702,0.32741710229183646,False,0.00917814545747777,1.5441693290734824,0.027955271565495207,1.387756685460094
2024-01-28,TT,TT_Athletes_Video_Protein_001,Midwest,-0.07827165559769998,-0.01792747732348486,-0.3014807137907366,-1.0934734663718169,-0.5171279852888844,-0.6722825808099121,-0.5250483282809586,Protein,Athletes,Video,2.2146883307683702,0.32741710229183646,False,0.005580278307551035,2.5397890295358647,0.02109704641350211,0.6927466648945891
2024-01-28,TT,TT_FitnessEnth_Video_Preworkout_001,West,-0.110200911739692,-0.01792747732348486,-0.46894635282408814,0.4861692671801394,-0.1860135418541435,-0.5273063378850816,-0.5751485200346244,Preworkout,FitnessEnth,Video,1.9514017423812388e-15,-0.9289853857890259,False,0.00798212839338437,1.7755482815057282,0.019639934533551555,0.7281308187231532
2024-01-28,TT,TT_FitnessEnth_Video_Preworkout_001,South,-0.18623547144992472,-0.01792747732348486,-0.8677642961866255,-0.15422643561119456,-0.3769481479223517,-0.7447707022723273,-0.8646718983050703,Preworkout,FitnessEnth,Video,1.1882111344992585,-0.9289853857890259,False,0.009407437534261109,1.5065413533834586,0.016917293233082706,0.6679642661077008
2024-01-28,TT,TT_FitnessEnth_Video_Preworkout_001,Northeast,-0.07413158482231394,-0.01792747732348486,-0.2797596465078257,-0.2538435449342907,-0.2657710355282052,-0.8172588237347426,-0.9453553853199407,Preworkout,FitnessEnth,Video,1.1882111344992585,-0.9289853857890259,False,0.006718508444630424,2.1094982698961937,0.01384083044982699,0.3808937988501505
2024-01-28,TT,TT_FitnessEnth_Video_Preworkout_001,Midwest,-0.14667807453384168,-0.01792747732348486,-0.6602872145733665,-0.4530777635804836,-0.2851061855097959,-1.0347231881219883,-1.133518284837,Preworkout,FitnessEnth,Video,1.1882111344992585,-0.9289853857890259,False,0.008513434797544546,1.6647543859649123,0.008771929824561403,0.3150772992169964
2024-01-28,TT,TT_WeightLoss_Video_Diet_001,West,0.18483346440461892,-0.01792747732348486,1.0785550293105688,-0.35346065425738743,0.37712270135968573,0.12508675527665528,0.06281287743339309,Diet,WeightLoss,Video,0.1617339382301488,-1.4155072003224662,False,0.005475861442539138,2.5882109004739333,0.024881516587677725,0.6183890681865001
2024-01-28,TT,TT_WeightLoss_Video_Diet_001,South,0.2574255673392067,-0.01792747732348486,1.459321947979778,-0.8657772164904542,1.3462970941869197,1.0674323342880532,1.0273865805972149,Diet,WeightLoss,Video,0.1617339382301488,-1.4155072003224662,False,0.007187350263536177,1.9718875502008033,0.027309236947791166,0.8956945010183299
2024-01-28,TT,TT_WeightLoss_Video_Diet_001,Northeast,0.049163640239603464,-0.01792747732348486,0.366945738720659,-0.3676916698749723,0.4206267888182648,0.8499679699008075,0.670316087951055,Diet,WeightLoss,Video,0.1617339382301488,-1.4155072003224662,False,0.007277086463943809,1.9475754060324826,0.03596287703016241,1.1228072265473759
2024-01-28,TT,TT_WeightLoss_Video_Diet_001,Midwest,0.04821917820918488,-0.01792747732348486,0.3619991595781779,1.2261820792945695,1.029684013238372,0.8499679699008075,0.45527764856704656,Diet,WeightLoss,Video,0.1617339382301488,-1.4155072003224662,False,0.009424225504627515,1.503850987432675,0.027827648114901255,1.012308316769037
2024-01-29,FB,FB_Athletes_Video_Protein_001,West,-0.09463875328393119,-0.01123719553033945,-0.38888357589699507,0.05923879865258321,-0.19084732934954118,-0.09237760911059037,0.12982543811729746,Protein,Athletes,Video,-2.0423797674572937,1.159078323716521,False,0.007559582919563059,1.8766174055829226,0.029556650246305417,1.2335369161577097
2024-01-29,FB,FB_Athletes_Video_Protein_001,South,-0.25178972237943303,-0.01123719553033945,-1.2123693278182615,1.6388815322045402,-1.0270925660533392,-0.962235066659573,-0.9673971949949929,Protein,Athletes,Video,-2.0423797674572937,1.159078323716521,False,0.006696542241686612,2.1184790874524713,0.022813688212927757,0.7987651662000145
2024-01-29,FB,FB_Athletes_Video_Protein_001,Northeast,-0.036527507105505674,-0.01123719553033945,-0.0843897162634619,-1.2073215913124986,-0.07967021695539465,0.19757487673907048,0.4286523253217953,Protein,Athletes,Video,-2.0423797674572937,1.159078323716521,False,0.0068353056581721035,2.0754809160305343,0.03358778625954199,1.2302860001176954
2024-01-29,FB,FB_Athletes_Video_Protein_001,Midwest,-0.22400322014359528,-0.01123719553033945,-1.066764377253294,-0.6950050290794317,-0.8554931099667217,-0.8172588237347426,-0.7786656213377104,Protein,Athletes,Video,-2.0423797674572937,1.159078323716521,False,0.007171383175162108,1.9782035928143713,0.023952095808383235,0.9247184889211769
2024-01-29,FB,FB_Athletes_Image_Preworkout_002,West,-0.03448832772164738,-0.01123719553033945,-0.07369872263293827,-0.8942392477256247,-0.5340462415227762,-0.5273063378850816,-0.6805238382179871,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.004846308710902638,2.9272805139186295,0.02569593147751606,0.5100582279962547
2024-01-29,FB,FB_Athletes_Image_Preworkout_002,South,-0.10644989492569999,-0.01123719553033945,-0.45077565282892573,1.2688751261473248,-0.6234713101876332,-0.6722825808099121,-0.7965674832719374,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.0055514672657087155,2.555441860465116,0.023255813953488372,0.5416985184376252
2024-01-29,FB,FB_Athletes_Image_Preworkout_002,Northeast,-0.17729259659939875,-0.01123719553033945,-0.8220084391186755,-0.8088531540201134,-0.833741066237432,-0.962235066659573,-1.059852236712484,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.005828872461551534,2.4338483965014577,0.01749271137026239,0.4357278901786035
2024-01-29,FB,FB_Athletes_Image_Preworkout_002,Midwest,-0.21718538486151112,-0.01123719553033945,-1.0310412996557794,-0.9084702633432096,-0.8748282599483124,-0.962235066659573,-1.048069308527059,Preworkout,Athletes,Image,1.9514017423812388e-15,-0.002277167630091578,False,0.006740411454564251,2.1046932515337424,0.018404907975460124,0.5452465276259602
2024-01-29,FB,FB_FitnessEnth_Carousel_WeightLoss_001,West,-0.14895336942530465,-0.01123719553033945,-0.6735113354260478,-0.15422643561119456,-0.6331388851784285,-0.5997944593474969,-0.7792342954779337,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.006426308643837683,2.207582159624413,0.025821596244131457,0.6491498569803176
2024-01-29,FB,FB_FitnessEnth_Carousel_WeightLoss_001,South,-0.0838337856802503,-0.01123719553033945,-0.3322771581294091,2.051580985114511,-0.5267955602796797,-0.45481821642266645,-0.5548013592974376,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.005635626753639176,2.517297872340426,0.027659574468085105,0.6827736596992722
2024-01-29,FB,FB_FitnessEnth_Carousel_WeightLoss_001,Northeast,0.06470701677998665,-0.01123719553033945,0.4460910050003563,-1.1219354976069873,0.14751779532829612,0.6325036055135618,0.533367981502499,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.006118181372629102,2.3187449933244326,0.037383177570093455,1.0160242753664912
2024-01-29,FB,FB_FitnessEnth_Carousel_WeightLoss_001,Midwest,-0.11792027895990301,-0.01123719553033945,-0.5108925461169822,1.0411788762659622,-0.6983950163662972,-0.5273063378850816,-0.5690295862858226,WeightLoss,FitnessEnth,Carousel,1.9514017423812388e-15,-0.4463248554979144,False,0.005359805488763214,2.6468421052631577,0.03007518796992481,0.7530608186802261
2024-01-29,Google,Google_Athletes_Search_Protein_001,West,-0.11355482519998528,1.172942681856424,-0.789556486437963,-1.2927076850180097,0.2852807389471299,0.4150392411263161,0.4713597532525591,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.013328482603518984,1.330471464019851,0.031017369727047148,1.5946603752471187
2024-01-29,Google,Google_Athletes_Search_Protein_001,South,-0.07908196108970683,1.172942681856424,-0.6450485594731425,-0.8942392477256247,0.4641308762768439,0.19757487673907048,0.5162508898817801,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.012995259683683565,1.364590909090909,0.025,1.456913493887612
2024-01-29,Google,Google_Athletes_Search_Protein_001,Northeast,-0.13067319950132217,1.172942681856424,-0.8613217757712167,-1.2073215913124986,-0.0772533232076958,-0.09237760911059037,0.07422048068627085,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.01153426873439533,1.5374390243902438,0.027439024390243903,1.3493198223209328
2024-01-29,Google,Google_Athletes_Search_Protein_001,Midwest,-0.129516770140213,1.172942681856424,-0.8564749260469309,-0.09730237314085374,0.14268400783289845,-0.3823300949602512,-0.20710261648215617,Protein,Athletes,Search,1.9514017423812388e-15,1.9907395451412053,False,0.013078417984137822,1.355917001338688,0.018741633199464525,1.099371094019963
2024-01-29,Google,Google_WeightLoss_Search_Diet_001,West,-0.02212714427239049,1.172942681856424,-0.4062963323138741,0.9273307513252805,0.4157930013228671,0.12508675527665528,-0.011603820556217346,Diet,WeightLoss,Search,1.9514017423812388e-15,-0.7204760367032657,False,0.010792224578664023,1.6431511627906976,0.02441860465116279,0.9096319465575929
